9:14:00,2206,2205.2,2206,274,4,70
9:15:00,2207.8,2207.8,2208,97,17,2
9:15:01,2208,2208,2210,110,120,7
9:15:01,2210.2,2210.2,2210.4,31,13,6
9:15:02,2210,2210,2210.2,114,5,45
9:15:02,2210,2210.4,2210.8,112,3,8
9:15:03,2210.6,2210.2,2210.6,52,38,3
9:15:03,2210.8,2210.8,2211.4,76,18,7
9:15:04,2211.2,2210.8,2211,14,43,2
9:15:04,2210.8,2211.4,2211.6,15,1,1
9:15:05,2211.6,2211.6,2211.8,35,46,4
9:15:05,2211,2211,2211.4,65,9,41
9:15:06,2211,2210.8,2211,15,46,18
9:15:06,2211,2211,2211.4,34,8,33
9:15:07,2211.4,2210.8,2211.4,36,42,25
9:15:07,2210.8,2210.8,2211.2,6,31,1
9:15:08,2210.8,2210.8,2211.2,25,25,4
9:15:08,2210.8,2210.8,2211,9,11,7
9:15:09,2210.8,2210.6,2210.8,18,9,7
9:15:09,2210.8,2210.6,2211,23,4,9
9:15:10,2210.6,2208,2210.6,89,26,2
9:15:10,2210.4,2209.8,2210.4,7,8,5
9:15:11,2210.2,2210,2210.2,15,3,1
9:15:11,2210.2,2210.2,2210.6,12,3,5
9:15:12,2210.6,2210.2,2210.6,6,3,3
9:15:12,2210,2209.8,2210.2,13,12,3
9:15:13,2210.4,2210,2210.4,7,12,8
9:15:13,2210.2,2209.8,2210.4,18,8,8
9:15:14,2209.8,2209.6,2210.4,35,8,2
9:15:14,2209.8,2209.4,2210,29,6,14
9:15:15,2209.6,2209.2,2209.6,5,6,1
9:15:15,2209,2209,2209.2,5,6,1
9:15:16,2209.2,2208.6,2209,5,1,2
9:15:16,2208.6,2208.6,2209,8,6,11
9:15:17,2208.8,2208.8,2209,8,9,9
9:15:17,2209,2209,2209.2,10,1,5
9:15:18,2208.8,2208.4,2209.4,35,6,2
9:15:18,2208.6,2208.8,2209.2,22,5,14
9:15:19,2208.2,2208.2,2208.8,19,6,14
9:15:19,2208.2,2208,2208.4,7,14,10
9:15:20,2208.2,2208,2208.2,40,4,2
9:15:20,2207.6,2207.6,2208,38,105,1
9:15:21,2208,2207.6,2208,11,109,1
9:15:21,2208.6,2208.4,2208.8,2,17,1
9:15:22,2208.8,2208.4,2208.8,8,11,6
9:15:22,2208.8,2208.6,2209,7,1,1
9:15:23,2209,2208.6,2209,12,16,4
9:15:23,2208.6,2208.4,2208.6,22,15,7
9:15:24,2208.6,2208.2,2208.4,18,21,26
9:15:24,2208.4,2208.2,2208.4,11,15,29
9:15:25,2208.6,2208.2,2208.4,37,14,1
9:15:25,2208.2,2208.4,2208.8,6,6,7
9:15:26,2208.6,2208.6,2208.8,6,26,22
9:15:26,2208.8,2208.6,2208.8,19,16,7
9:15:27,2208.6,2208.4,2208.6,35,11,15
9:15:27,2208.4,2208.4,2208.6,6,11,7
9:15:28,2208.6,2208.4,2208.6,5,14,4
9:15:28,2208.6,2208.4,2208.6,7,19,1
9:15:29,2208.8,2208.6,2209,2,5,5
9:15:29,2208.8,2208.8,2209,2,4,2
9:15:30,2209,2208.6,2209.2,13,20,15
9:15:30,2209,2208.8,2209.2,7,10,5
9:15:31,2208.6,2208.6,2208.8,14,14,10
9:15:31,2208.8,2208.6,2208.8,9,21,1
9:15:32,2209.2,2208.8,2209.2,4,24,2
9:15:32,2208.8,2208.8,2209,6,18,1
9:15:33,2209,2209,2209.2,16,5,9
9:15:33,2209.2,2209.2,2209.4,6,9,15
9:15:34,2209,2209.2,2209.4,13,3,15
9:15:34,2209.4,2209.2,2209.4,4,2,6
9:15:35,2209.4,2209.4,2209.6,8,22,7
9:15:35,2209.6,2209.4,2209.6,2,28,2
9:15:36,2209.6,2209.6,2209.8,21,14,19
9:15:36,2209.4,2209.4,2209.6,22,22,35
9:15:37,2209.4,2209.4,2209.6,11,20,13
9:15:37,2209.6,2209.6,2209.8,28,9,15
9:15:38,2209.6,2209.6,2209.8,6,5,19
9:15:38,2209.6,2209.6,2210,13,5,16
9:15:39,2210,2209.8,2210,3,2,32
9:15:39,2209.4,2209.2,2209.4,18,30,10
9:15:40,2209.4,2209.4,2209.6,24,15,1
9:15:40,2209.6,2209.6,2210,1,4,21
9:15:41,2209.4,2209.4,2209.6,11,1,1
9:15:41,2209.6,2209.6,2209.8,9,1,1
9:15:42,2209.8,2209.2,2209.8,3,30,9
9:15:42,2209.8,2209.6,2209.8,2,1,4
9:15:43,2209.6,2209.6,2209.8,2,4,9
9:15:43,2209.6,2209.2,2209.6,12,34,1
9:15:44,2209.6,2209.2,2209.6,4,26,6
9:15:44,2209.8,2209.4,2209.6,7,10,7
9:15:45,2209.8,2209.4,2209.8,9,9,11
9:15:45,2209.4,2209.4,2209.6,5,9,1
9:15:46,2209.4,2209.4,2209.8,5,7,11
9:15:46,2209.6,2209.6,2209.8,1,1,5
9:15:47,2209.8,2209.8,2210,8,25,20
9:15:47,2210,2209.8,2210,8,19,22
9:15:48,2210,2209.8,2210,2,20,10
9:15:48,2210,2210,2210.2,14,8,8
9:15:49,2210.2,2209.8,2210.2,13,24,21
9:15:49,2210.2,2210,2210.2,7,1,2
9:15:50,2210.2,2210,2210.4,4,9,3
9:15:50,2210,2210,2210.4,10,5,2
9:15:51,2210.4,2210.4,2210.6,7,5,13
9:15:51,2210,2210,2210.2,13,3,12
9:15:52,2210.2,2210,2210.2,17,7,15
9:15:52,2210,2209.8,2210,6,25,32
9:15:53,2210,2209.8,2210,18,19,25
9:15:53,2209.8,2209.8,2210.4,46,12,36
9:15:54,2209.8,2210,2210.2,5,1,1
9:15:54,2210.2,2210.2,2210.4,34,2,34
9:15:55,2209.8,2209.8,2210,3,6,1
9:15:55,2210,2209.8,2210.2,6,7,19
9:15:56,2209.8,2209.8,2210.2,8,1,19
9:15:57,2210.2,2210,2210.2,12,14,14
9:15:57,2210,2210,2210.4,17,12,38
9:15:58,2210.2,2210,2210.2,28,7,4
9:15:58,2209.6,2209.8,2210.2,20,6,6
9:15:59,2210.2,2210,2210.2,3,1,4
9:15:59,2210,2209.8,2210.2,1,7,4
9:16:00,2210.2,2209.8,2210.2,3,7,2
9:16:00,2209.8,2210,2210.2,11,1,7
9:16:01,2210.2,2209.8,2210.4,16,3,29
9:16:01,2209.8,2209.8,2210.2,8,3,4
9:16:02,2209.8,2209.6,2209.8,2,68,3
9:16:02,2210,2210,2210.2,25,29,16
9:16:03,2210,2210,2210.2,14,15,11
9:16:03,2209.8,2209.6,2210.2,26,64,7
9:16:04,2209.8,2209.8,2210.2,5,5,20
9:16:04,2209.6,2209.6,2209.8,20,50,1
9:16:05,2209.6,2209.6,2209.8,6,52,9
9:16:05,2209.8,2209.6,2209.8,4,46,7
9:16:06,2209.6,2209.6,2209.8,11,41,1
9:16:06,2209.6,2209.6,2210,7,37,23
9:16:07,2209.6,2209.6,2210,6,37,20
9:16:07,2209.6,2209.8,2210,6,1,17
9:16:08,2209.6,2209.6,2209.8,6,24,2
9:16:08,2209.6,2209.6,2209.8,10,20,4
9:16:09,2209.6,2209.6,2209.8,5,15,13
9:16:09,2209.6,2209.4,2209.6,40,21,15
9:16:10,2209.6,2209.4,2209.6,8,21,10
9:16:10,2209.6,2209.4,2209.6,3,13,11
9:16:11,2209.4,2209.2,2209.4,21,43,21
9:16:11,2209.4,2209.2,2209.4,1,43,26
9:16:12,2209.4,2209.2,2209.4,26,32,12
9:16:12,2209,2209,2209.2,36,37,18
9:16:13,2209,2209,2209.2,12,26,6
9:16:13,2209,2209,2209.2,16,12,26
9:16:14,2209,2208.8,2209,15,32,13
9:16:14,2209,2208.8,2209,7,30,31
9:16:15,2208.8,2208.8,2209,2,28,31
9:16:15,2208.8,2208.6,2208.8,32,33,49
9:16:16,2208.8,2208.6,2208.8,7,32,36
9:16:16,2208.6,2208.6,2208.8,5,27,13
9:16:17,2208.8,2208.6,2208.8,1,36,10
9:16:17,2208.6,2208.6,2208.8,9,30,7
9:16:18,2208.6,2208.8,2209,15,4,8
9:16:18,2208.6,2208.6,2208.8,16,16,3
9:16:19,2208.6,2208.6,2208.8,2,15,5
9:16:19,2208.6,2208.8,2209,10,3,7
9:16:20,2208.6,2208.6,2209,9,9,8
9:16:20,2209,2208.8,2209,6,1,3
9:16:21,2208.8,2208.6,2209,5,18,4
9:16:21,2208.8,2208.8,2209.2,6,6,3
9:16:22,2208.8,2208.6,2208.8,3,22,48
9:16:23,2208.8,2208.8,2209,54,1,1
9:16:23,2208.6,2208.8,2209,5,3,2
9:16:24,2208.6,2208.6,2209,8,12,4
9:16:24,2209,2209,2209.2,2,10,5
9:16:25,2208.8,2208.6,2208.8,27,2,2
9:16:25,2208.6,2208.8,2209.2,35,4,16
9:16:26,2208.8,2208.8,2209,2,15,5
9:16:26,2209.2,2208.8,2209.2,16,9,8
9:16:27,2209.2,2209,2209.4,3,5,11
9:16:28,2209.2,2209.2,2209.4,8,5,5
9:16:28,2209.4,2209.4,2209.6,5,9,7
9:16:29,2209.4,2209.2,2209.4,1,22,1
9:16:29,2209.4,2209.4,2209.6,3,2,8
9:16:30,2209.4,2209.4,2209.6,1,2,8
9:16:30,2209.4,2209.4,2209.6,2,1,9
9:16:31,2209.6,2209.4,2209.6,2,1,7
9:16:31,2209.2,2209.2,2209.4,2,10,2
9:16:32,2209.6,2209.4,2209.6,5,25,5
