9:14:00,2250,2249.4,2250,319,3,9
9:15:00,2250,2250.8,2251.2,74,3,12
9:15:01,2251.2,2251.2,2251.6,82,4,4
9:15:01,2250,2250,2251.2,71,4,5
9:15:02,2250.2,2250.2,2250.8,121,21,14
9:15:02,2250.2,2250,2250.2,72,39,3
9:15:03,2251,2250.4,2251.2,66,9,2
9:15:03,2250.6,2250.6,2250.8,35,38,4
9:15:04,2251.6,2251,2251.6,23,7,18
9:15:04,2251.6,2251.6,2251.8,38,21,9
9:15:05,2251.8,2251.8,2252,92,21,60
9:15:05,2252,2251.8,2252,79,21,21
9:15:06,2251.6,2251.2,2251.8,48,4,1
9:15:06,2251.6,2251.2,2251.6,20,20,18
9:15:07,2251.2,2251.2,2251.4,25,12,17
9:15:07,2251.6,2251.4,2251.6,65,40,3
9:15:08,2251.6,2251.6,2251.8,18,39,36
9:15:08,2251.8,2251.6,2251.8,20,34,26
9:15:09,2251.8,2251.6,2251.8,34,38,20
9:15:09,2251.8,2251.8,2252,29,8,10
9:15:10,2252,2251.8,2252,14,15,4
9:15:10,2252.2,2251.8,2252.2,15,16,5
9:15:11,2252.2,2252,2252.2,19,6,11
9:15:11,2252.2,2252,2252.2,23,3,7
9:15:12,2252.2,2252.2,2252.4,47,1,7
9:15:12,2252.4,2252,2252.4,11,2,6
9:15:13,2251.8,2251.8,2252.2,10,15,3
9:15:13,2252.2,2252.2,2252.4,8,1,12
9:15:14,2252.4,2252,2252.2,14,16,5
9:15:14,2252.4,2252.2,2252.4,17,5,16
9:15:15,2252.4,2252.2,2252.4,35,12,14
9:15:15,2252.4,2252.2,2252.4,13,4,11
9:15:16,2252.4,2252.4,2252.6,40,3,6
9:15:16,2252.2,2252.2,2252.4,16,9,1
9:15:17,2252.4,2252.4,2252.8,15,14,22
9:15:17,2252.4,2252.4,2252.8,5,26,24
9:15:18,2252.8,2252.8,2253,38,1,35
9:15:18,2252.6,2252.6,2253,9,10,32
9:15:19,2252.8,2252.8,2253.2,36,23,7
9:15:19,2253.2,2253.2,2253.4,25,30,24
9:15:20,2253.4,2253.4,2253.8,42,15,26
9:15:20,2253.8,2253.4,2253.8,24,3,16
9:15:21,2253.4,2253.2,2253.4,31,23,22
9:15:21,2253.2,2253.2,2253.4,28,4,13
9:15:22,2253.2,2253,2253.2,18,22,6
9:15:22,2253.2,2253,2253.2,26,9,16
9:15:23,2253,2252.4,2253,116,24,20
9:15:23,2252.4,2252.6,2252.8,63,5,6
9:15:24,2252.6,2252.2,2253,47,2,23
9:15:24,2252.4,2252.2,2252.8,6,10,29
9:15:25,2252.2,2252.4,2252.6,7,5,6
9:15:25,2252.6,2252.2,2252.6,16,23,13
9:15:26,2252.6,2252.4,2252.6,13,2,15
9:15:26,2252.6,2252.4,2252.6,8,4,13
9:15:27,2252.2,2252.2,2252.4,18,13,3
9:15:27,2252.2,2252,2252.2,25,36,1
9:15:28,2252,2252,2252.2,7,32,1
9:15:28,2252.2,2252.2,2252.4,35,7,1
9:15:29,2252,2252,2252.2,20,15,13
9:15:29,2252,2252.2,2252.4,21,2,5
9:15:30,2252.2,2252,2252.2,9,11,1
9:15:30,2252,2251.8,2252,41,28,5
9:15:31,2251.8,2251.8,2252,17,21,8
9:15:31,2251.8,2251.6,2252,46,25,9
9:15:32,2251.8,2251.6,2251.8,11,21,17
9:15:32,2251.8,2251.6,2251.8,8,33,9
9:15:33,2251.6,2251.8,2252,48,1,20
9:15:33,2251.6,2251.4,2252,18,12,13
9:15:34,2252,2251.6,2251.8,5,12,3
9:15:34,2251.8,2251.6,2251.8,8,13,4
9:15:35,2251.8,2251.6,2251.8,4,10,6
9:15:35,2251.6,2251.6,2251.8,7,6,3
9:15:36,2251.8,2251.6,2251.8,4,7,9
9:15:36,2252.2,2251.8,2252.2,47,4,23
9:15:37,2251.8,2251.6,2252,11,5,2
9:15:37,2251.6,2251.4,2251.6,13,21,3
9:15:38,2251.4,2251.4,2251.6,15,11,1
9:15:38,2251.6,2251.6,2251.8,22,10,2
9:15:39,2251.6,2251.6,2251.8,4,10,1
9:15:39,2251.6,2251.8,2252,7,1,12
9:15:40,2251.6,2251.4,2251.6,12,5,1
9:15:40,2251.8,2251.8,2252,15,19,9
9:15:41,2252,2251.8,2252,12,15,9
9:15:41,2251.8,2251.8,2252,12,6,12
9:15:42,2251.8,2251.6,2251.8,10,24,1
9:15:42,2251.6,2251.6,2251.8,7,18,4
9:15:43,2251.6,2251.6,2251.8,4,22,3
9:15:43,2251.6,2251.6,2251.8,5,19,2
9:15:44,2251.8,2251.6,2252,4,17,12
9:15:44,2252,2251.6,2251.8,1,19,1
9:15:45,2251.8,2251.6,2251.8,2,27,2
9:15:45,2251.6,2251.6,2252,11,22,43
9:15:46,2251.8,2251.6,2251.8,8,22,1
9:15:46,2251.6,2251.6,2251.8,24,5,6
9:15:47,2251.6,2251.4,2251.6,8,13,14
9:15:47,2251.4,2251.2,2251.4,24,34,22
9:15:48,2251.4,2251.2,2251.4,6,34,17
9:15:48,2251.4,2251.2,2251.4,19,23,12
9:15:49,2251.4,2251.2,2251.4,3,23,13
9:15:49,2251.4,2251.2,2251.4,4,22,13
9:15:50,2251.6,2251.4,2251.6,14,30,3
9:15:50,2251.6,2251.6,2251.8,14,2,23
9:15:51,2251.6,2251.6,2251.8,13,1,12
9:15:51,2251.6,2251.6,2251.8,3,13,14
9:15:52,2251.6,2251.4,2251.6,24,27,1
9:15:52,2251.4,2251.4,2251.6,2,25,9
9:15:53,2251.4,2251.4,2251.6,13,14,9
9:15:53,2251.4,2251.4,2251.6,11,7,6
9:15:54,2251.4,2251.2,2251.4,11,27,1
9:15:54,2251.4,2251.2,2251.6,6,24,4
9:15:55,2251.2,2251.2,2251.8,16,21,9
9:15:55,2251.2,2251.2,2251.6,6,18,1
9:15:56,2251.2,2251.2,2251.8,2,19,13
9:15:56,2251,2251,2251.2,39,31,2
9:15:57,2251,2251.2,2251.4,13,1,1
9:15:57,2251.2,2251,2251.2,3,22,4
9:15:58,2251.2,2251.2,2251.4,8,17,1
9:15:58,2251.2,2251.2,2251.4,12,9,1
9:15:59,2251.2,2251,2251.2,11,23,26
9:15:59,2251.2,2251,2251.2,27,4,22
9:16:00,2251,2250.8,2251,25,6,31
9:16:00,2250.4,2250.4,2250.6,48,18,2
9:16:01,2251.2,2251,2251.2,55,15,12
9:16:01,2250.8,2250.6,2250.8,24,21,6
9:16:02,2250.8,2250.8,2251,14,14,9
9:16:02,2251,2251,2251.2,28,5,4
9:16:03,2251.2,2251,2251.4,10,12,2
9:16:03,2251,2251.2,2251.4,4,3,3
9:16:04,2251,2251,2251.4,8,8,3
9:16:04,2251.2,2251.2,2251.6,14,1,6
9:16:05,2251,2251.2,2251.4,5,1,1
9:16:05,2251.2,2251.2,2251.6,8,7,6
9:16:06,2251.6,2251.2,2251.6,17,7,1
9:16:06,2251.6,2251.4,2251.6,4,10,2
9:16:07,2251.4,2251.4,2251.6,7,3,2
9:16:07,2251.6,2251.6,2251.8,11,14,6
9:16:08,2251.8,2251.6,2251.8,2,35,5
9:16:08,2251.8,2251.8,2252,7,20,59
9:16:09,2252,2252,2252.2,62,20,12
9:16:09,2252.2,2252.2,2252.4,21,53,9
9:16:10,2252.6,2252.4,2252.6,27,2,21
9:16:10,2252.6,2252.4,2252.6,6,14,15
9:16:11,2252.4,2252.4,2252.6,16,8,3
9:16:11,2252.4,2252.6,2252.8,23,1,36
9:16:12,2252.6,2252.2,2252.6,7,57,16
9:16:12,2252.6,2252.6,2252.8,39,3,42
